objID,objID_src,rot,x_lens,y_lens,q,PA,r_Einstein,z_source,z_lens,velDisp,x_source,y_source,boost,shear,shear_PA
192,879,0,0.07076255,0.01097317,0.85082244,1.86774097,2.46152925,1.087423,0.5643899,461.6907,0.01649447,-0.10659132,-1.0,0.02955935,1.88237949
193,1026,1,0.00913532,0.07216586,0.89994407,1.18563707,2.47244519,2.470909,0.67002606,384.88004,0.02248415,0.29643539,-0.0,0.05112792,1.85106053
194,2861,0,-0.03515937,-0.02451412,0.93039185,2.06575275,2.45899843,4.536517,0.54044497,342.3272,-0.02819294,-0.04040939,-4.0,0.07033129,1.23009483
195,1950,1,-0.02208428,0.02170298,0.99357257,0.6362369,2.4979752,4.471757,0.7708486,369.67755,0.29042471,-0.30941812,-3.0,0.05047752,0.86041909
197,6453,0,-0.01930955,0.02142973,0.86562541,0.07939591,2.46459248,5.696721,0.52188444,336.45267,0.01506586,0.27628182,-1.0,0.03841775,0.28563406
198,6453,0,-0.03865557,0.07855098,0.9406693,2.73477172,2.47126337,5.696721,0.72873604,355.76425,0.00766708,0.06237213,-2.0,8.7449E-4,1.54065288
199,7179,0,-0.05700138,0.03346411,0.53873486,2.64536855,2.48705954,3.501889,0.6335337,362.4593,0.72767484,-0.55874269,-4.0,0.00123427,2.16850736
201,494,0,-0.02706861,-0.03020078,0.95820762,0.9292891,2.47919041,3.43818,0.47970736,344.02512,-0.33706631,-0.33939899,-5.0,0.05519601,1.33409351
203,6692,0,-0.03268151,0.03179165,0.83296372,2.83486149,2.45126358,3.379538,0.6042759,357.60107,0.14703239,-0.26239135,-5.0,0.01047074,2.64387092
204,6581,0,-0.025235,0.00951646,0.85926229,1.56564103,2.46030562,3.603617,0.51577103,345.594,0.06484405,-0.06808393,-4.0,0.08427568,1.36270076
205,1668,0,-0.09148993,-0.11975389,0.82442629,1.79980859,2.45332578,1.49584,0.55801225,404.39865,0.04003554,0.10436531,-2.0,0.03321894,1.77681483
206,1871,0,0.01020267,-0.04497667,0.85487361,3.0998246,2.49579246,3.000969,0.3700224,335.41132,0.14026942,-0.09494295,-3.0,0.01314777,2.98461581
207,3041,1,0.02771729,-0.00162131,0.86378197,1.47033051,2.49050282,3.022704,0.72662616,382.2441,0.07110476,0.52855453,-4.0,0.05418824,2.58498573
208,7253,0,0.00353536,-0.03624127,0.74742352,1.97363337,2.49003609,4.703091,0.57150096,346.7658,-0.12161901,0.09578434,-4.0,0.06513264,2.49513653
209,1248,0,-0.01543478,-0.00123524,0.82465176,0.98803587,2.48737618,4.119939,0.56357896,349.1179,-0.19077273,-0.11088355,-3.0,0.08640948,1.2393295
211,2861,0,0.11056432,0.0347059,0.95171012,0.16190479,2.48109752,4.536517,0.5763975,347.51492,0.05502494,0.05581602,-3.0,0.00540195,1.12115058
212,7253,3,0.02118315,0.05330637,0.91348865,2.39457831,2.47797177,4.703091,0.7509394,364.24417,-0.02174011,0.00832739,-5.0,0.0421671,2.63476656
213,6682,0,-0.00601627,-0.03553966,0.90426528,3.08878942,2.459034,5.054894,0.37621185,324.6886,-0.58649704,-0.21269323,-5.0,0.02339079,1.58429983
214,1950,0,0.03453875,-0.03986995,0.9096206,0.27687597,2.4834125,4.471757,0.61300004,351.82748,-0.02139577,-0.09809531,-3.0,0.0163638,2.4756808
215,4532,0,-0.04955508,-0.05726244,0.91376507,1.58188224,2.49887158,3.438159,0.3134485,326.5015,-0.15692995,0.07955941,-5.0,0.02022925,0.68084745
216,6426,1,0.03581319,0.0238707,0.85457026,0.42294929,2.49803507,2.993851,0.3925912,338.39304,0.0046493,-0.09890076,-4.0,0.08068066,0.84093852
217,1871,0,-0.09419025,0.01968667,0.79115266,1.10849612,2.49394545,3.000969,0.3686998,335.12576,-0.32035768,-0.46984603,-3.0,0.01570015,2.66065698
219,7213,0,-4.1248E-4,0.08463181,0.79321885,2.09065001,2.4769581,6.384785,0.7048509,351.24103,-0.4269614,0.21729365,-4.0,0.09098707,1.50464147
220,932,0,-0.00201439,-0.00595359,0.71381734,1.73674614,2.49573435,1.766455,0.8675324,476.44415,0.04213477,-0.34130214,-1.0,0.0089786,0.01736374
221,6420,2,-0.02625267,0.04230582,0.94264423,2.27047498,2.4729198,4.265158,0.7708486,369.67755,-0.65960512,0.11185445,-4.0,0.02334916,1.65315024
222,6460,0,-0.00738962,-0.0016965,0.90855619,0.78213035,2.46281459,4.751564,0.47524172,335.209,0.02859296,-0.0526357,-1.0,0.06743857,1.04277646
223,2702,0,-0.05056769,0.08184811,0.93354689,2.1109814,2.49932454,4.049058,0.7979294,377.00708,0.01152423,-0.10406632,-4.0,0.02371698,1.95705872
224,2995,2,0.01003726,0.04296864,0.93734973,1.75252642,2.48289808,4.110828,0.8831404,385.10425,-0.02557007,0.04149594,-2.0,0.04161933,1.91328187
225,6487,0,-0.0565871,0.07728831,0.78473345,2.4189228,2.49641667,4.364809,0.8375288,377.94943,0.52344705,-0.3512746,-5.0,0.0311635,2.07849092
227,1666,0,0.08012203,-0.0808739,0.98417601,0.57395995,2.45783311,5.38402,0.72931945,356.39252,0.03764971,-0.06031958,-3.0,0.02592319,1.86002193
228,1058,1,-0.05160769,0.04947079,0.69701042,0.33576238,2.49300209,1.764416,0.8675324,476.44415,-0.00246015,0.0181712,-1.0,0.09580763,0.3591418
229,935,0,0.04889591,0.00735563,0.92929898,2.68180852,2.48239279,1.119494,0.7232109,554.47064,-0.30914729,-0.03894744,-0.0,0.03827913,2.42568293
230,1508,0,0.01411206,-0.09946659,0.8925566,2.35264335,2.49242428,2.893616,0.7285256,385.3387,-0.02985978,0.03868227,-2.0,0.01111428,1.45328786
231,7031,0,-0.01769843,0.0083127,0.86336777,2.9115811,2.48368019,2.272457,0.30409104,332.4511,-0.39052973,0.12892542,-1.0,0.03685592,0.39383515
232,24,0,-0.04246032,-0.01586868,0.65972155,2.11920923,2.45684331,2.543929,0.49703822,354.8134,-0.50814463,-0.01862297,-0.0,0.04732675,0.16377442
233,1179,0,0.01227917,-0.00949513,0.65122149,2.4052222,2.46818181,1.446233,0.75120234,477.84045,0.64150593,-0.47551883,-1.0,0.05407532,1.5877538
234,1036,0,-5.5476E-4,-0.02225214,0.87490221,1.12562099,2.47450351,2.69005,0.58374816,366.37637,-0.02139807,-0.03818308,-0.0,0.02548859,1.80045655
235,1843,0,-0.05361375,0.0650907,0.8535861,2.40552561,2.46576073,4.812297,0.646232,351.9517,0.28952667,-0.34873909,-5.0,0.04146759,0.63488426
236,2702,0,0.03527262,0.06331642,0.90151294,2.51736899,2.45461315,4.049058,0.62964696,354.5098,0.02238931,0.09587972,-3.0,8.862E-4,2.91700925
237,221,0,-0.00486513,-0.06150476,0.84145385,2.01870878,2.47079012,3.727084,0.4221882,335.0505,-0.27514278,-0.49060199,-5.0,0.06203519,2.73951887
238,1082,0,-0.06452068,-0.04934695,0.84723465,1.51536872,2.46351121,1.24561,0.7418622,518.8623,-0.10200761,0.03251389,-0.0,0.0262332,1.78458006
239,4352,0,-0.06201359,-0.06123842,0.92892328,1.37681229,2.48156954,3.678786,0.5326056,348.4305,0.311772,-0.13047763,-5.0,0.05823142,1.93392707
240,6959,1,0.01785891,0.069073,0.95270998,0.97112134,2.49029452,3.566673,0.82967746,386.79608,0.0217815,0.1082696,-4.0,0.00365873,1.30593283
241,318,0,0.07085602,0.1043947,0.99152244,1.2648848,2.48850194,3.341458,0.8566867,394.38904,-0.06764393,0.23131192,-4.0,0.00610347,0.69946038
242,19,0,0.00729008,5.9148E-4,0.861583,1.84411778,2.48814538,1.315393,0.34412965,361.85898,0.06900663,0.01994235,-1.0,0.01176728,1.43837999
243,318,0,-0.00708672,-0.01511001,0.67861696,1.26510086,2.45814319,3.341458,0.75953656,378.65674,-0.36851475,-0.93976205,-4.0,0.01373567,1.71430657
244,1061,0,-0.03558823,0.07811814,0.89417238,2.29614144,2.47379148,2.006417,0.46170738,361.34952,0.0260676,0.00512259,-0.0,0.05659544,1.88143907
245,1395,2,-0.01785123,0.12054632,0.92794969,2.42268493,2.47482641,2.477518,0.67002606,384.88004,0.32736384,-0.36721765,-1.0,0.07137191,0.73440667
247,7125,0,-0.03237516,0.02994374,0.80962027,1.29544862,2.45514639,5.029268,0.4548248,331.7668,-0.41996474,-0.18510533,-4.0,0.09308468,2.0027478
249,1268,0,0.01726898,0.1054115,0.94531549,1.91570606,2.46588042,1.608727,0.6560937,424.16574,-0.36012461,-0.05289131,-2.0,0.07929414,2.10291469
250,6993,0,-0.05972949,0.07012496,0.85625451,2.94135887,2.46311603,1.045384,0.32201922,370.04785,0.06405636,0.02292414,-1.0,0.07293765,1.09747232
251,1226,2,0.06480816,-0.05710879,0.97479415,0.32396685,2.45915631,3.102812,0.7067423,375.5392,0.14718398,-0.17824779,-3.0,0.05177572,1.08425592
252,996,0,0.0362107,-0.0093842,0.93237707,1.8609748,2.45106193,1.318952,0.4073113,375.14072,0.03165642,-0.0092427,-3.0,0.05657619,2.41651316
253,1268,0,0.09144356,-0.01774132,0.19133534,1.96051023,2.46141456,1.608727,0.2951549,339.82373,-1.44458246,2.70071109,-2.0,0.03662838,0.9426287
254,2191,0,-0.07562986,0.01688153,0.9435754,0.76108584,2.4773939,4.889335,0.4606743,334.29236,-0.06720247,0.03828805,-5.0,0.00207175,1.67009987
255,1783,0,-0.02847742,-0.10498053,0.77589458,0.49116752,2.46869941,4.70217,0.48785868,337.03168,0.4463066,0.17394098,-3.0,0.02308824,2.72762077
258,1001,0,0.01204728,0.01613609,0.9409294,0.73191234,2.48925664,1.550864,0.7442492,461.07544,-0.02569354,0.03289367,-2.0,0.02640151,1.132964
259,7303,0,0.02523474,0.07181221,0.77190019,2.30442201,2.49594034,3.478191,0.73013127,375.5937,0.4728336,-0.46441322,-3.0,0.04131551,1.15855574
260,1632,0,-0.02648967,-0.0635475,0.73206874,2.94479416,2.49777537,4.471674,1.211098,420.6716,-0.05811562,-0.08474992,-1.0,0.00707536,0.36642264
261,1456,1,0.04419466,0.00979325,0.94266971,0.76559103,2.49018335,3.450567,0.8237814,387.94708,0.26198959,-0.11438471,-3.0,0.06267408,2.84515095
262,1017,0,0.05348004,0.0478176,0.77534073,1.89687188,2.45243183,1.438132,0.4603045,381.91782,0.30162177,0.08055688,-2.0,0.00538102,0.22412268
263,29,0,0.04814517,-0.04770214,0.8270979,3.07543999,2.4827615,1.848383,0.62542266,401.08325,0.40719732,0.04625706,-1.0,0.08760487,1.9115383
264,6917,0,0.05383847,0.12973034,0.77571909,2.68060858,2.46101909,5.381076,0.36215067,322.79196,0.00738525,0.19732401,-4.0,0.02041095,1.81707391
266,1228,0,0.03380596,-0.02255783,0.79430539,0.6909525,2.45657543,3.507108,0.54232526,349.2195,-0.06096416,0.21354664,-1.0,0.04143775,2.21211833
267,1456,0,-0.01132321,-0.01673339,0.71542031,1.09012844,2.48078111,3.450567,0.47687674,343.70822,0.15187764,-0.35989799,-3.0,0.03828517,2.10027492
268,2333,0,0.01366082,0.00579084,0.7923077,3.02768729,2.47018853,3.501922,0.45052102,339.56067,0.07468969,-0.02701374,-3.0,0.01944187,0.14686627
269,7143,1,-0.08495916,0.10289271,0.89451548,0.54429329,2.45626127,3.675716,0.75365496,372.91043,0.08824718,0.21075369,-3.0,0.0106271,0.66307154
270,7071,0,0.0498316,-0.00320599,0.94598129,1.70394187,2.4709784,4.760777,0.6197983,349.96133,0.03789163,0.04688386,-3.0,0.02055607,1.62085179
271,1436,0,0.02568424,-0.06148791,0.76493263,2.36572977,2.47275473,1.30607,0.57100403,428.93637,-0.67012192,0.55602506,-2.0,0.04847489,0.74997112
272,7085,0,-0.05468687,0.03153453,0.79888671,1.3214548,2.47178944,2.948486,0.8127791,395.3444,-0.08766245,-0.03750302,-2.0,0.00784192,2.05258011
273,1582,1,-0.06117104,0.01896531,0.87559058,0.71586726,2.48302353,4.875876,0.858504,374.5174,-0.05155623,-0.10642182,-3.0,0.02417005,0.04785659
274,237,2,0.00539369,-0.05303385,0.89223926,2.32982466,2.45604168,4.823507,0.7110974,357.71646,-0.04734322,0.04511532,-3.0,0.05653009,1.90741593
275,6949,0,-0.01772334,0.06022502,0.87842839,2.02194119,2.4599221,0.906942,0.32543465,384.06195,-0.1025239,-0.21322741,-2.0,0.04848057,0.4673435
276,7165,0,0.03013899,0.03074754,0.83052594,1.97702496,2.46281035,2.997819,0.45666015,343.9581,0.06251139,-0.08387897,-3.0,0.04203047,2.62657143
277,280,0,-0.04312483,-0.01178114,0.82578934,2.59801741,2.4901046,4.443953,0.55508345,346.46768,-0.30932335,-0.23905907,-5.0,0.07650288,1.4530578
278,1666,0,0.02097962,0.02236395,0.95798468,1.78686267,2.45514722,5.38402,0.5029888,335.06924,0.02174588,-0.01056551,-5.0,0.02311518,1.55591824
279,1700,0,-0.0041696,-0.15428769,0.94845379,2.90360223,2.49804926,0.990961,0.50539964,456.07822,-0.2886521,-0.51296252,-3.0,0.02658394,2.35909267
280,1166,0,-0.07392927,-0.00776735,0.91411781,1.33844366,2.49344967,2.806278,1.0974118,452.1887,-0.06216606,0.04262373,-3.0,3.645E-4,1.90446633
281,231,0,0.08122644,-0.0441028,0.83012515,0.01435244,2.45474636,2.446289,0.48854035,355.03976,0.28789545,-0.10993696,-2.0,0.02884239,0.43871383
282,2702,1,-0.01025384,-0.00925235,0.90989528,0.0896441,2.45037665,4.049058,0.7426416,366.90994,-0.06529711,-0.00461052,-4.0,0.03259647,2.6667011
283,394,1,-0.02871819,0.00603377,0.94268947,1.90770186,2.45324531,5.321219,0.72931945,356.39252,-0.20161065,-0.02604003,-4.0,0.06862721,1.59042741
284,19,0,-0.01197209,-0.05692117,0.80220998,2.01320534,2.48713176,1.315393,0.3796003,370.761,-0.02542119,-0.23164676,-3.0,0.00460709,0.97851835
285,1835,0,0.00883578,-0.1393173,0.90838162,0.45763329,2.46861347,4.810135,0.5888289,346.45462,-0.19012173,-0.2423452,-3.0,0.01346018,1.60399183
286,7271,0,2.0432E-4,-0.04965403,0.86971021,0.11662272,2.4924045,3.749803,0.4355273,337.84225,-0.00775674,-0.14467665,-4.0,0.05592977,1.14876497
288,2363,1,0.06688867,-0.00598542,0.84495022,1.35495652,2.48246051,3.566644,0.7433035,375.04004,0.02891223,0.07499208,-5.0,0.07985854,1.40348133
289,1161,0,0.03170978,-0.01684375,0.81684569,2.5478962,2.49560724,1.555112,0.6399057,426.79034,-0.30380626,0.19336925,-1.0,0.06382507,0.59444608
290,921,0,-0.06201359,-0.06123842,0.74974318,1.36984482,2.48870715,1.765532,0.52529347,383.18878,-0.18746519,0.14397213,-0.0,0.01466962,1.9172084
291,989,0,0.01643772,0.02124162,0.87791657,1.54148662,2.48271298,2.31608,0.5838388,375.2067,-0.22251872,-0.19447938,-0.0,0.05219533,1.69607246
292,1759,0,0.00423907,-0.0298225,0.80964454,0.1028978,2.46485231,2.676227,0.80168784,400.58563,0.2724952,-0.0238985,-3.0,0.01031617,2.47108956
293,2302,2,0.00616837,0.051767,0.96592372,1.32272253,2.46281698,5.032377,0.71502423,357.3184,0.13331754,0.17188193,-4.0,0.0799361,0.43699235
295,357,1,0.04201759,-0.10706936,0.92025784,0.35539644,2.49873252,3.436163,0.3134485,326.5015,-0.13739946,0.04211363,-4.0,0.01042715,2.2678463
298,1817,0,0.00556344,0.05082098,0.93285729,2.21630485,2.48603365,3.415516,0.5754036,356.16986,-0.08251924,-0.01371464,-3.0,0.00618013,0.70441558
299,886,0,0.027358,0.04308922,0.92950101,2.58983704,2.46959072,1.094921,0.5261279,442.26398,0.56770074,-0.04706121,-0.0,0.05460413,2.20083521
300,6878,0,-0.01280693,-0.00253021,0.71382615,1.54379561,2.48725161,3.608818,0.45860812,340.92447,-0.06692589,-0.18930883,-1.0,0.00850561,2.50168888
301,1056,3,0.05031584,-0.0531416,0.9285947,2.80910332,2.48676687,3.071937,0.81058574,393.27762,0.1278127,-0.3001984,-3.0,0.00822999,2.73695734
302,1756,0,-0.00782206,-0.03863246,0.89746462,0.13145462,2.45973647,3.304338,0.55789655,353.28384,-0.02377919,-0.0891476,-3.0,0.0331677,2.99769812
303,18,0,0.0383655,0.03072607,0.76567337,2.14632393,2.45985392,1.844943,0.29294327,334.78503,0.28094518,0.1699577,-0.0,0.00547614,1.3920465
304,1446,0,-0.00179602,-0.06498018,0.5538788,2.69325677,2.45473701,3.237545,0.26394334,319.05893,0.75613266,-0.31774806,-1.0,0.02395351,1.6195176
305,2045,2,0.01314903,0.00750316,0.83050492,2.52277663,2.46387945,3.444256,0.82967746,386.79608,-0.27165396,0.17889742,-4.0,0.00469019,2.54083409
306,6672,2,0.03798201,-0.06400439,0.85200024,2.04933475,2.46212286,3.710618,0.75365496,372.91043,0.05116331,-0.19941443,-3.0,0.02913029,0.7747684
307,7003,0,-0.05179625,-0.04535663,0.85531798,1.79676344,2.45821816,2.079145,0.42659685,352.4776,0.10867494,0.0659293,-1.0,0.00187873,1.66585886
308,1117,0,-0.06592456,0.06931411,0.65279771,2.62664899,2.46595872,1.414678,0.31020638,348.5013,-0.69019154,0.32020639,-3.0,0.00459232,2.56820933
309,7129,0,0.02610828,-0.02980659,0.7076269,1.80404542,2.45525946,5.355204,0.45149133,330.48135,-0.05707902,-0.85382692,-4.0,0.0239361,2.06831269
310,1560,0,0.10335208,-0.00903836,0.54384709,1.42636749,2.45923985,1.349741,0.54115826,412.71368,0.24730685,0.59209911,-2.0,0.01491501,2.0008574
311,7215,2,-0.06765562,-0.02664471,0.71692399,0.57452033,2.4615455,4.860585,0.7251785,359.30518,0.18444901,0.24741822,-4.0,0.01945998,0.36228411
312,184,3,0.06190552,-0.05339535,0.92339472,1.9647746,2.49203034,3.253944,0.7067423,375.5392,-3.7252E-4,-0.10152843,-5.0,0.02717188,2.09270684
313,1248,1,0.01356913,-0.07145745,0.79812694,1.31525592,2.48429062,4.119939,0.74769926,369.31305,-0.22676341,-0.54672323,-3.0,0.00939586,1.36748474
314,1151,0,-0.06516446,-0.00117023,0.79493453,0.02613035,2.4722816,2.674299,0.73524046,390.14072,-0.08183911,-0.11436731,-1.0,0.0798775,0.48368839
315,1666,0,0.02523068,-0.04147805,0.81042045,2.50123842,2.49643869,5.38402,0.56163496,343.30582,-0.29380921,0.03033656,-2.0,0.00417691,1.33506298
317,2995,0,0.03627405,0.04179207,0.86956378,0.93650714,2.45834299,4.110828,0.69005144,360.9763,-0.29015463,-0.63986062,-1.0,0.0804836,2.85934552
318,1268,0,0.03899544,0.09159782,0.92859603,2.15828463,2.49707179,1.608727,0.6269356,418.46448,0.13408073,0.13452317,-3.0,0.0523726,2.54875283
319,7057,0,0.07125636,-0.02171958,0.99749798,0.7375502,2.49293428,2.072179,0.5527382,377.50204,-0.15082212,-0.18689235,-2.0,0.04622657,0.72286051
320,1161,0,-0.02841936,0.04526355,0.8774104,0.70206994,2.48972645,1.555112,0.28733712,341.53464,0.01000866,0.00456157,-3.0,0.0128065,1.02082292
321,1593,1,0.11190825,0.06436796,0.87888389,0.75856332,2.45920119,4.105654,0.8375288,377.94943,0.28797961,-0.31993716,-2.0,0.09889887,0.70657468
322,237,0,-8.9961E-4,0.05966073,0.94532863,0.13263078,2.49833953,4.823507,0.56106657,345.72012,-0.00108866,0.08756886,-3.0,0.04263871,0.23001908
323,1039,0,0.03185864,0.04782581,0.79773143,1.25779712,2.498604,1.851597,0.5378866,382.97226,-0.12555131,0.32693456,-1.0,0.00168519,0.73550959
324,2264,0,-0.06890737,0.03719299,0.82005607,1.82444787,2.49860544,4.1694,0.5426049,347.34033,-0.0931185,-0.01733103,-5.0,0.00328243,0.63797944
325,6335,0,-0.03320475,0.07677195,0.86411199,2.71132139,2.45378246,4.369875,0.7134383,361.04153,0.18331757,0.1669839,-5.0,0.01119228,2.32013812
326,349,3,0.05336542,8.909E-4,0.95999839,0.68415233,2.49709791,3.599597,0.82967746,386.79608,0.02550119,0.02822913,-5.0,0.02017102,0.43604521
327,6536,1,-0.08821974,-0.05148833,0.77310495,0.05307209,2.47179537,2.948505,0.8127791,395.3444,1.24812425,0.24497525,-2.0,0.07121747,1.9640391
328,2995,1,-0.07396946,-0.04328051,0.83700751,1.04550327,2.49552855,4.110828,0.7906156,375.1845,0.04155509,0.04523385,-1.0,0.01851271,1.03427918
329,1343,3,0.02572729,-0.01565666,0.80440074,1.49996386,2.48524709,3.970881,0.74171287,370.2123,0.06745536,0.32883241,-4.0,0.01445934,2.39114638
330,6518,0,0.00104132,0.06105481,0.97273693,0.4369437,2.45360908,3.752825,0.78045994,375.01825,0.01853842,0.03892095,-2.0,0.03100075,1.60193389
331,1478,2,-0.00633891,0.0205278,0.83407085,1.75741971,2.48893476,4.930457,0.858504,374.5174,-0.01233195,-0.17714682,-2.0,0.07873502,1.86415658
332,6329,3,0.04400094,-0.04063821,0.93023539,2.74465819,2.47854552,3.329074,0.7537344,379.64618,-0.014393,-0.03504365,-4.0,8.8784E-4,2.05117225
333,1666,0,-0.00696233,0.04771903,0.85177097,1.69127335,2.46273906,5.38402,0.62708306,347.07446,-0.10298607,0.14629915,-3.0,0.03884479,0.94286554
334,6664,0,0.00218529,0.04430848,0.9169926,0.0187621,2.49094099,2.394586,0.6237181,380.5352,9.9548E-4,0.0370146,-1.0,0.03319941,0.35496945
336,1666,3,0.04701507,-0.02788152,0.89137219,2.92362069,2.48962047,5.38402,0.71502423,357.3184,0.08887153,-0.05306175,-2.0,0.00825005,2.33360926
337,6460,0,-0.04769495,-0.01183291,0.89632356,1.85144815,2.47020415,4.751564,0.56198585,344.19885,-0.15708543,-0.08728816,-0.0,0.0648037,2.77014233
338,1666,1,0.03394218,0.04581693,0.84472333,0.58448785,2.46907284,5.38402,0.723385,356.6391,-0.17723812,-0.09489566,-2.0,0.01566464,0.65822237
339,7153,1,-0.0569903,0.03274494,0.7561213,1.30850483,2.48406563,1.354452,0.7658645,504.96497,-0.08051592,-0.34489502,-2.0,0.02852017,3.05068571
340,7099,0,0.01752578,0.01250822,0.8681218,2.25532486,2.48491551,1.021245,0.47391388,432.83807,-0.0305568,0.01513343,-2.0,0.03251415,2.25083378
341,6698,2,0.04237424,0.01122388,0.90333634,2.90560186,2.48647104,4.136487,0.74769926,369.31305,1.08743293,-0.0184525,-4.0,0.06770786,1.98396019
342,265,3,-0.02649009,-0.01047963,0.78984239,1.16898719,2.4514792,3.885603,0.74769926,369.31305,0.11744811,-0.14770847,-1.0,0.01232046,2.30473905
343,1395,0,0.10045769,-0.04525721,0.86742281,1.21824746,2.45665535,2.477518,0.7570197,398.6231,0.09715268,0.47758886,-2.0,0.04939454,0.95169779
344,1347,0,0.10129766,0.03377133,0.71011425,0.85485448,2.46734358,6.531822,0.5792486,339.31128,-0.17594156,0.15172604,-1.0,0.03375166,1.43920641
345,7129,1,-0.04656984,-0.07184081,0.96998124,0.80197338,2.47944856,5.355204,0.7458649,359.7021,-0.10660001,-0.00618872,-4.0,0.03040946,1.06376443
346,1132,2,-0.02722101,3.2249E-4,0.8500004,4.9368E-4,2.46556564,3.475091,0.7433035,375.04004,0.06899288,-0.0810267,-3.0,0.00724567,3.04956174
347,1058,0,0.03403421,-0.03372273,0.85596026,1.95436517,2.45030971,1.764416,0.39605543,354.0879,-0.26292723,0.19827204,-1.0,0.00413458,0.34522547
348,1090,0,0.13021618,-0.01947874,0.85231262,1.57875503,2.4725586,3.127611,0.74918383,382.08847,0.13289479,-0.06310497,-0.0,0.02003005,2.1086619
349,3797,0,-0.04118751,-0.0363364,0.93105094,0.34248584,2.48795183,3.565562,0.58414227,355.87976,-0.12343606,0.56812619,-2.0,0.05321255,0.15067413
351,6670,0,0.00397142,0.10951012,0.78552552,1.48437916,2.46354772,2.069483,0.54247904,373.45245,-0.03591662,-0.44024142,-1.0,0.03361627,1.43988966
352,1006,0,-0.00866109,0.06766366,0.78018006,2.96417042,2.49279677,1.18696,0.6086183,465.29178,0.02551318,0.10294445,-2.0,0.02927297,2.2307138
353,6698,0,0.05043528,-0.01615617,0.86813463,1.29747037,2.48110235,4.136487,0.7026176,363.82553,0.10582589,-0.16739922,-3.0,0.07218165,2.37035815
355,2296,0,0.04519561,-0.08158914,0.87222644,0.55162023,2.45882436,4.949995,0.6102054,347.1726,-0.12844242,-0.05781227,-3.0,0.04527673,0.55623707
357,99,0,-0.01894923,-0.0385924,0.80426357,2.81507575,2.48603729,2.543969,0.8521206,416.05917,-0.10525473,-0.31378312,-2.0,0.00618905,2.06403908
